stamp_ns,header_stamp_ns,x,y,z,qx,qy,qz,qw
1790245366478654280,1790244992762057304,-0.3503870259404359,3.9215004807383314,0.018369717721422856,-0.0059014041937392675,-0.008373599284525092,0.9963949022250111,-0.08421552756406889
1790245366577313676,1790244992862057209,-0.38810149227346513,3.9104083146536928,0.0007300903823348812,-0.005999984942957944,-0.008474769332584635,0.9955081755729719,-0.0941044676523496
1790245366679566134,1790244992962067127,-0.43197715982997703,3.90368676134416,-0.0015235754103769344,-0.005943007587650924,-0.008179483762878055,0.9945137341977334,-0.10411632531729875
1790245366781558190,1790244993062072277,-0.4695056903572303,3.902238387043645,0.018097921731487054,-0.006116516101372082,-0.008223189728771728,0.9934151104746722,-0.11411128630143255
1790245366880314573,1790244993162072181,-0.5085383570397793,3.8909983451010652,0.04625100245914501,-0.006339872601408514,-0.00806397906310086,0.9922523760240972,-0.12381437933820835
1790245366979737304,1790244993262072324,-0.5475167956064139,3.8797269529721046,0.07839258319595568,-0.006323714369108009,-0.008211969473857302,0.990933884240371,-0.13395003268954594
1790245367081975023,1790244993362057209,-0.5852128052537402,3.862396175616248,0.0946040223610486,-0.006331791293656459,-0.00802279281193219,0.9895524763745838,-0.14381042978426953
1790245367180264885,1790244993462062120,-0.6215025954373232,3.8528488808971453,0.09281182828879349,-0.006486425135365108,-0.0077948436747446535,0.9880701443376773,-0.15367028525015083
1790245367281072424,1790244993562057256,-0.6594645187423345,3.841799215115455,0.07380943682854439,-0.006638829235472048,-0.007900028056514647,0.9865158309430984,-0.16334023019765204
1790245367382497634,1790244993662072181,-0.6957871344516452,3.8281685967164747,0.04440506173651468,-0.006445928603812026,-0.007859244814425426,0.9848100291649465,-0.1733374994939121
1790245367479137474,1790244993762062311,-0.733196235935046,3.8163369291814604,0.012422670294117834,-0.006670761962172362,-0.00788738360764821,0.9829980429433035,-0.1833252238061751
1790245367579203458,1790244993862057209,-0.7723553785945544,3.803956953002228,-0.00654637321263999,-0.006771860469505618,-0.007711647261425528,0.9811282373687739,-0.19308561375518404
1790245367680364290,1790244993962057113,-0.8048552779872904,3.7853684014864206,-0.007694240525463665,-0.006929338112204534,-0.007556291104392089,0.9791758117471412,-0.20275506510731336
1790245367777050999,1790244994062057256,-0.8411687770909885,3.7687237857309435,0.010927658857844866,-0.006796988907383073,-0.007555870487735767,0.9770800374891169,-0.21262951371458366
1790245367880061504,1790244994162072181,-0.8749969924618759,3.750201044587903,0.03947333726316885,-0.007083299968893773,-0.007459635937954913,0.9749099750541361,-0.22236169011867174
1790245367980239427,1790244994262072324,-0.9135469519739464,3.7359676236982433,0.07123026651109539,-0.007153728951131588,-0.007360529517185404,0.9725977676866531,-0.23226758072859838
1790245368082940810,1790244994362072229,-0.9485451109652829,3.715775911670136,0.0871083592922279,-0.007224683044172409,-0.0073349401528435745,0.9702898019918484,-0.24172650404483403
1790245368178340729,1790244994462057113,-0.9838240948215126,3.6952351797696816,0.08611562623142713,-0.007246887675334715,-0.007269833094687239,0.9677528401350718,-0.25169241656344393
1790245368283175345,1790244994562062263,-1.0163731246991825,3.6755206684204205,0.06922940336750337,-0.007257671902666802,-0.0072771123183438865,0.9652314073244416,-0.2611947552087935
1790245368382572919,1790244994662072181,-1.0534021319892302,3.6544486421959945,0.036864300815687374,-0.007270196943694894,-0.007168274293136195,0.962508087002374,-0.2710607727693723
1790245368478455438,1790244994762057304,-1.0826659498426692,3.635407149525174,0.0062384425119930646,-0.007205954141623563,-0.007054933920348984,0.9598150095309987,-0.2804522234009466
1790245368577809294,1790244994862067222,-1.1163785906247419,3.6177274593514337,-0.012224834121690873,-0.007375515934715372,-0.007027692504034853,0.9569541096333374,-0.2900604167373825
1790245368678595300,1790244994962057113,-1.1486763512101865,3.591895410156753,-0.013445426096008448,-0.0077074155445434915,-0.006892505101501045,0.9541067529281154,-0.29928814399378023
1790245368779497746,1790244995062057256,-1.17922005885393,3.568068580602792,0.0033247376752795093,-0.007761991454546546,-0.006812068519567324,0.9509920133496522,-0.30904293836867075
1790245368880281801,1790244995162062168,-1.213310255074575,3.543277121862446,0.033701234549185784,-0.007701500133423104,-0.006457275628880999,0.9478211862211082,-0.31864398540812916
1790245368981693292,1790244995262062311,-1.2480658623521756,3.519105952443983,0.06284308819353594,-0.007717737185420708,-0.006666485836472626,0.9445550255350176,-0.3281947565624469
